ensembl_gene_id	ensembl_transcript_id	chromosome_name	mgi_symbol	description	GR1.logFC	GR1.logCPM	GR1.LR	GR1.PValue	GR1.FDR	GR2.logFC	GR2.logCPM	GR2.LR	GR2.PValue	GR2.FDR
ENSMUSG00000046994	ENSMUST00000061334	1	Mars2	methionine-tRNA synthetase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:2444136]	-0.288316815802651	8.31670695725852	6.05604934789881	0.0138587376415737	0.0368025963302052	-0.287171897738812	8.31670695725852	6.01792679644534	0.014161272802953	0.0376775682454325
ENSMUSG00000025977	ENSMUST00000161810	1	Boll	bol, boule-like (Drosophila) [Source:MGI Symbol;Acc:MGI:1922638]	-3.20812629306505	2.32196228419422	8.87806095418428	0.00288617922878146	0.00905023343882188	-4.076645006833	2.32196228419422	16.4477223362915	5.00102311708415e-05	0.000258288135105875
ENSMUSG00000100215	ENSMUST00000162574	1	Gm8292	predicted gene 8292 [Source:MGI Symbol;Acc:MGI:3648460]	0.34157288257723	5.96115418493865	2.89191615154808	0.0890249866101629	0.175255466914177	0.307987347721171	5.96115418493865	2.23108494446009	0.135258840563309	0.239429963739083
ENSMUSG00000101945	ENSMUST00000191444	1	Gm29138	predicted gene 29138 [Source:MGI Symbol;Acc:MGI:5579844]	-1.33503772392284	1.49456005715027	1.01478231746361	0.313759863409424	0.450512228192473	-0.0567748581870873	1.49456005715027	0.00175885628264005	0.966547548990862	0.997873522690238
ENSMUSG00000038349	ENSMUST00000042986	1	Plcl1	phospholipase C-like 1 [Source:MGI Symbol;Acc:MGI:3036262]	0.386494187846115	7.71166757722459	6.19864440639919	0.0127848194591123	0.034432734616873	0.174472494290909	7.71166757722459	2.06877015701266	0.150342714353233	0.263053163897204
ENSMUSG00000100309	ENSMUST00000186507	1	Gm6644	predicted gene 6644 [Source:MGI Symbol;Acc:MGI:3644951]	-0.517870880772227	6.35100060276502	3.76726928113018	0.0522648930604679	0.111380039094881	-0.668363595211138	6.35100060276502	5.72268600630715	0.0167470918394199	0.0440237923203912
ENSMUSG00000099950	ENSMUST00000189293	1	9130227L01Rik	RIKEN cDNA 9130227L01 gene [Source:MGI Symbol;Acc:MGI:2445084]	-1.63702963006969	1.41903368305214	1.46337234433587	0.226394306840701	0.350183913039637	-0.52350532285432	1.41903368305214	0.217707421711827	0.640792327611254	0.757965993454464
ENSMUSG00000038331	ENSMUST00000042857	1	Satb2	special AT-rich sequence binding protein 2 [Source:MGI Symbol;Acc:MGI:2679336]	-0.309731831713647	5.67424131420124	2.71780834754998	0.0992341856944643	0.188587911341428	-0.0377768782485364	5.67424131420124	0.0373739854579167	0.846705603271689	0.915526502059781
ENSMUSG00000087022	ENSMUST00000135238	1	9130024F11Rik	RIKEN cDNA 9130024F11 gene [Source:MGI Symbol;Acc:MGI:1926150]	1.47769297240382	1.52851270117152	1.31024637363187	0.252350052922531	0.379389291893806	3.1474774645415	1.52851270117152	4.69798040418971	0.0301980823629159	0.0724423943022956
ENSMUSG00000097519	ENSMUST00000181949	1	4930558J18Rik	RIKEN cDNA 4930558J18 gene [Source:MGI Symbol;Acc:MGI:1922573]	0.0673931736197158	4.88787120280439	0.071569785607597	0.789064737989951	0.8745191777815	0.317034461649626	4.88787120280439	1.55212943941063	0.212821353092699	0.347318118987713
ENSMUSG00000038323	ENSMUST00000042734	1	1700066M21Rik	RIKEN cDNA 1700066M21 gene [Source:MGI Symbol;Acc:MGI:1920717]	0.169997969347825	8.54780622838636	2.34767705765671	0.125469850959786	0.226671870663976	0.494905506094434	8.54780622838636	20.3112950769536	6.5810932598213e-06	4.12728563008793e-05
ENSMUSG00000048495	ENSMUST00000162686	1	Tyw5	tRNA-yW synthesizing protein 5 [Source:MGI Symbol;Acc:MGI:1915986]	0.113310761409947	8.74871494559621	0.83791154275481	0.359994754514258	0.49697389066591	0.0360528063657633	8.74871494559621	0.0841019173208384	0.771813708641467	0.858256912045639
ENSMUSG00000025971	ENSMUST00000027114	1	9430016H08Rik	RIKEN cDNA 9430016H08 gene [Source:MGI Symbol;Acc:MGI:1915365]	-0.0817033977253824	8.86832500845998	0.409396933183485	0.522275757032992	0.651883938767998	-0.124879544612119	8.86832500845998	0.967033716015527	0.325421077348572	0.456421255450553
ENSMUSG00000038305	ENSMUST00000172287	1	Spats2l	spermatogenesis associated, serine-rich 2-like [Source:MGI Symbol;Acc:MGI:1914448]	-1.61393255106411	9.85595882725036	201.54748823896	9.59713648142387e-46	6.01877559335011e-44	-1.04232213400474	9.85595882725036	87.5061602727411	8.40177121245519e-21	2.64598434458915e-19
ENSMUSG00000054770	ENSMUST00000114410	1	Kctd18	potassium channel tetramerisation domain containing 18 [Source:MGI Symbol;Acc:MGI:3603813]	0.434541498276083	8.53646880400671	12.4910180980174	0.000408913283522064	0.00150851202912761	0.290771674321195	8.53646880400671	5.58072707522477	0.0181591822040462	0.047451672545097
ENSMUSG00000026039	ENSMUST00000027202	1	Sgol2a	shugoshin-like 2a (S. pombe) [Source:MGI Symbol;Acc:MGI:1098767]	-0.683383602899949	10.2583192518842	25.3229870897763	4.84895526332822e-07	2.99815684591703e-06	0.150747099974802	10.2583192518842	1.23144812289857	0.267125597404743	0.38830509026716
ENSMUSG00000063558	ENSMUST00000001027	1	Aox1	aldehyde oxidase 1 [Source:MGI Symbol;Acc:MGI:88035]	0.0471184425016273	10.3368839245206	0.164345984331177	0.685186389539041	0.784414105315218	-0.0339076177048059	10.3368839245206	0.0837823004652236	0.772235718127625	0.858256912045639
ENSMUSG00000064294	ENSMUST00000161549	1	Aox3	aldehyde oxidase 3 [Source:MGI Symbol;Acc:MGI:1918974]	4.28971694976233	8.17925215910771	244.121057524327	4.96777809960172e-55	4.36170917145031e-53	3.65265001993434	8.17925215910771	197.958127864164	5.82673507042285e-45	3.65419527987948e-43
ENSMUSG00000038242	ENSMUST00000040442	1	Aox4	aldehyde oxidase 4 [Source:MGI Symbol;Acc:MGI:1919122]	2.18449306799275	1.97741006072338	3.14608651751118	0.0761092955893783	0.153972261584042	0.225258412936686	1.97741006072338	0.0573598651922573	0.810718519325695	0.887544713177008
ENSMUSG00000089822	ENSMUST00000161126	1	Gm15759	predicted gene 15759 [Source:MGI Symbol;Acc:MGI:3783202]	-0.824969805361602	1.84185364562013	0.417118852801979	0.518378192932476	0.651883938767998	1.42748228241312	1.84185364562013	3.39990917883871	0.0652000088743827	0.135653099032483
ENSMUSG00000079554	ENSMUST00000114366	1	Aox2	aldehyde oxidase 2 [Source:MGI Symbol;Acc:MGI:3529596]	0.801792665403144	2.54681621330254	0.918811880087297	0.337787127246039	0.473765331824317	1.64299989968642	2.54681621330254	8.24761903705857	0.00408054894706436	0.0125269999144144
ENSMUSG00000103839	ENSMUST00000194925	1	Gm37607	predicted gene, 37607 [Source:MGI Symbol;Acc:MGI:5610835]	1.00174149782159	5.67580484428219	18.8859945691708	1.38767735940761e-05	6.7687817864438e-05	0.38240557643477	5.67580484428219	2.97048565778643	0.084796394053444	0.170759710960835
ENSMUSG00000051223	ENSMUST00000050552	1	Bzw1	basic leucine zipper and W2 domains 1 [Source:MGI Symbol;Acc:MGI:1914132]	-0.0806537860472364	13.7950854277804	0.804997694434647	0.369603329043207	0.506961043501052	0.180742970517591	13.7950854277804	4.04375692881123	0.0443350190511233	0.0982983503204199
ENSMUSG00000026034	ENSMUST00000156931	1	Clk1	CDC-like kinase 1 [Source:MGI Symbol;Acc:MGI:107403]	0.587842522538938	11.576904104611	43.5168626457169	4.20321796290032e-11	4.19366519480282e-10	0.270032986069662	11.576904104611	9.22484831169069	0.00238752473316807	0.0079403284686423
ENSMUSG00000026035	ENSMUST00000117069	1	Ppil3	peptidylprolyl isomerase (cyclophilin)-like 3 [Source:MGI Symbol;Acc:MGI:1917475]	-0.0233310266294781	9.79364500163025	0.043841314130713	0.834149125784438	0.906414520344971	-0.174593563911518	9.79364500163025	2.46490776588036	0.116414535898526	0.211181740741541
ENSMUSG00000026036	ENSMUST00000087521	1	Nif3l1	Ngg1 interacting factor 3-like 1 (S. pombe) [Source:MGI Symbol;Acc:MGI:1929485]	-0.104638772811537	9.80299582201934	1.26136867081899	0.261392178809585	0.390310090127237	0.028600760503312	9.80299582201934	0.0950711033737797	0.757826657644213	0.851375567108376
ENSMUSG00000026037	ENSMUST00000027198	1	Orc2	origin recognition complex, subunit 2 [Source:MGI Symbol;Acc:MGI:1328306]	-0.836679645915663	10.5591661930162	87.3257208553305	9.2043109842751e-21	2.02034626104838e-19	-0.538501893284543	10.5591661930162	36.533894985237	1.50034473195626e-09	1.78013874953729e-08
ENSMUSG00000085054	ENSMUST00000160947	1	Gm15834	predicted gene 15834 [Source:MGI Symbol;Acc:MGI:3802168]	-0.0569829559718834	5.599033914478	0.0453651385771394	0.831334032948164	0.905597122740059	-0.207066337179614	5.599033914478	0.617455733373838	0.431994325590834	0.569506032835964
ENSMUSG00000038174	ENSMUST00000161600	1	Fam126b	family with sequence similarity 126, member B [Source:MGI Symbol;Acc:MGI:1098784]	0.117259548129696	9.26321193593226	1.10552420018845	0.293056961656219	0.430268867799863	0.345092474596396	9.26321193593226	9.59352900029413	0.00195264292802533	0.00669695504221187
ENSMUSG00000026032	ENSMUST00000027193	1	Ndufb3	NADH dehydrogenase (ubiquinone) 1 beta subcomplex 3 [Source:MGI Symbol;Acc:MGI:1913745]	0.195625054603869	9.65423849053507	3.36015892284077	0.0667916224851426	0.137659728971726	0.15316123456779	9.65423849053507	2.06817203809661	0.150401695075622	0.263053163897204
ENSMUSG00000099490	ENSMUST00000186270	1	Gm18802	predicted gene, 18802 [Source:MGI Symbol;Acc:MGI:5010987]	0	1.25755959514729	0	1	1	-0.0191279898248291	1.25755959514729	0.000277040081376079	0.986720206798176	0.998873575129279
ENSMUSG00000059647	ENSMUST00000081455	1	Gm10068	predicted gene 10068 [Source:MGI Symbol;Acc:MGI:3704187]	1.18161831810452	2.43767966587891	2.50064019749351	0.113800029165475	0.210794146850817	-0.0253873437747584	2.43767966587891	0.00116793436287566	0.972737558394122	0.997873522690238
ENSMUSG00000047528	ENSMUST00000188772	1	Als2cr12	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 12 (human) [Source:MGI Symbol;Acc:MGI:1918359]	-0.280510440879461	3.67271873339451	0.628566467298135	0.427881631120057	0.567492556077658	-0.362188936412575	3.67271873339451	0.697422112400265	0.403651259916268	0.540252753363541
ENSMUSG00000102059	ENSMUST00000185352	1	Gm20257	predicted gene, 20257 [Source:MGI Symbol;Acc:MGI:5012442]	0.449492613862064	6.08091092993701	6.65129541967828	0.00990837603958442	0.0271861067586097	0.165192254043192	6.08091092993701	0.905082351911644	0.341422591262758	0.468389117388596
ENSMUSG00000026031	ENSMUST00000149874	1	Cflar	CASP8 and FADD-like apoptosis regulator [Source:MGI Symbol;Acc:MGI:1336166]	-0.593439846173258	11.9583431824769	47.1916290957182	6.43747848920003e-12	7.06513264189703e-11	-0.234998480119027	11.9583431824769	7.46465454280465	0.0062922104740059	0.017936885701874
ENSMUSG00000100236	ENSMUST00000191399	1	Gm3841	predicted gene 3841 [Source:MGI Symbol;Acc:MGI:3782013]	-0.0795174537698906	1.41889885442187	0.00470850103446629	0.945293278249203	0.976937154027735	-2.32702214685883	1.41889885442187	2.70871505654566	0.0998013499112239	0.194501712948704
ENSMUSG00000026029	ENSMUST00000027189	1	Casp8	caspase 8 [Source:MGI Symbol;Acc:MGI:1261423]	-0.397438945242262	10.404846869098	18.0952450863467	2.10125505920489e-05	9.91882764506393e-05	-0.154991068087346	10.404846869098	2.77311081034654	0.095859701020181	0.189560399765133
ENSMUSG00000099719	ENSMUST00000188624	1	Gm28802	predicted gene 28802 [Source:MGI Symbol;Acc:MGI:5579508]	-0.0301834572855406	2.61277235041742	0.00320968330719928	0.954820764435287	0.977077658711168	-0.816620421501391	2.61277235041742	1.63354086010701	0.201213996541735	0.331038187672722
ENSMUSG00000026028	ENSMUST00000027186	1	Trak2	trafficking protein, kinesin binding 2 [Source:MGI Symbol;Acc:MGI:1918077]	-0.16344114123721	12.0281385786894	4.38841071069914	0.0361840276358084	0.0849453910808549	-0.05428212220128	12.0281385786894	0.48450400614758	0.486389238885888	0.613577229514094
ENSMUSG00000026027	ENSMUST00000123965	1	Stradb	STE20-related kinase adaptor beta [Source:MGI Symbol;Acc:MGI:2144047]	0.929380483088353	8.94970655305024	60.6802728650629	6.71395968572614e-15	9.50783323236701e-14	0.687515616548006	8.94970655305024	33.373247973227	7.60630971546511e-09	7.95040467878377e-08
ENSMUSG00000047383	ENSMUST00000054653	1	Gm33589	predicted gene, 33589 [Source:MGI Symbol;Acc:MGI:5592748]	-1.62030346219482	1.30020098614907	1.43267249385552	0.23132878082345	0.350183913039637	-0.0312543212487588	1.30020098614907	0.000511170561384056	0.981962099777182	0.997873522690238
ENSMUSG00000072295	ENSMUST00000097080	1	Als2cr11	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 11 (human) [Source:MGI Symbol;Acc:MGI:1920713]	-1.68334246734506	1.69214146568601	2.00750709346572	0.156522332521638	0.266330635569763	-2.52259150360374	1.69214146568601	5.48804583669752	0.0191469323716535	0.0489513555054546
ENSMUSG00000038079	ENSMUST00000094917	1	Tmem237	transmembrane protein 237 [Source:MGI Symbol;Acc:MGI:2138365]	-0.0782854121178967	9.35136838596551	0.385415371363663	0.534719176002595	0.656978149715436	0.0925355092407672	9.35136838596551	0.532319404065868	0.465633362900304	0.595956403245579
ENSMUSG00000097573	ENSMUST00000189096	1	G730003C15Rik	RIKEN cDNA G730003C15 gene [Source:MGI Symbol;Acc:MGI:3641700]	0.838862472550366	2.82996586090226	2.90893949681593	0.0880897818149227	0.174195559534915	0.683717294177278	2.82996586090226	1.39380362569867	0.237763807128297	0.36464685374981
ENSMUSG00000079550	ENSMUST00000191200	1	Mpp4	membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4) [Source:MGI Symbol;Acc:MGI:2386681]	-1.60565773047999	3.14295675508196	9.12127344989559	0.00252654024735487	0.00797950480999127	-1.6647908787264	3.14295675508196	14.4729524697514	0.000142186580068474	0.000664041581383618
ENSMUSG00000026024	ENSMUST00000027178	1	Als2	amyotrophic lateral sclerosis 2 (juvenile) [Source:MGI Symbol;Acc:MGI:1921268]	-0.400811535328982	10.5237027952216	21.9109251171031	2.85603314487859e-06	1.62830980597624e-05	-0.281189963579872	10.5237027952216	10.6462825785544	0.00110292368673068	0.00403696946846624
ENSMUSG00000026023	ENSMUST00000162906	1	Cdk15	cyclin-dependent kinase 15 [Source:MGI Symbol;Acc:MGI:3583944]	3.67413222749735	6.34846151010387	211.008041031032	8.27832122817602e-48	6.05697169861545e-46	4.07101266854663	6.34846151010387	215.729115199201	7.72704048485676e-49	5.65361795475353e-47
ENSMUSG00000099922	ENSMUST00000187523	1	Gm29016	predicted gene 29016 [Source:MGI Symbol;Acc:MGI:5579722]	2.77434433693965	1.5293620250805	3.71507241486266	0.0539232856709399	0.114359045456728	0.792518599956753	1.5293620250805	0.513883799335629	0.473462405114934	0.602463756073785
ENSMUSG00000041075	ENSMUST00000114246	1	Fzd7	frizzled homolog 7 (Drosophila) [Source:MGI Symbol;Acc:MGI:108570]	0.170502617173585	9.5136041385759	2.06759456897903	0.150458664347149	0.261072544064815	0.33531535965662	9.5136041385759	7.94169577918925	0.00483085435216122	0.0145256510999916
ENSMUSG00000097819	ENSMUST00000180778	1	Gm26813	predicted gene, 26813 [Source:MGI Symbol;Acc:MGI:5477307]	5.00198326295906	2.00033668978233	17.5882459438921	2.74278396559705e-05	0.000124132181535784	0.867320891299631	2.00033668978233	0.827260716812146	0.363065819125177	0.49498725029799
ENSMUSG00000047361	ENSMUST00000114243	1	Gm973	predicted gene 973 [Source:MGI Symbol;Acc:MGI:2685819]	0.653654028807278	3.90529657133979	4.28991003380709	0.0383391942145942	0.0881199280639102	0.511784079083036	3.90529657133979	1.92868382285437	0.164902513237113	0.281681724945886
ENSMUSG00000099811	ENSMUST00000191318	1	Gm28411	predicted gene 28411 [Source:MGI Symbol;Acc:MGI:5579117]	0.728421891828828	1.49302673428037	0.458331633525709	0.49840472031533	0.636083155980297	-0.0356841786493561	1.49302673428037	0.000634575306655449	0.97990279254873	0.997873522690238
ENSMUSG00000026021	ENSMUST00000191158	1	Sumo1	SMT3 suppressor of mif two 3 homolog 1 (yeast) [Source:MGI Symbol;Acc:MGI:1197010]	-0.11888791436841	11.7544083371877	1.20288780026192	0.272745263098731	0.404510711149807	-0.0892756867690637	11.7544083371877	0.678835962299523	0.409987844676032	0.545408072159934
ENSMUSG00000101400	ENSMUST00000185710	1	Gm29596	predicted gene 29596 [Source:MGI Symbol;Acc:MGI:5580302]	-0.752684279543418	2.23946740673738	1.10106091873582	0.294033394851843	0.430268867799863	1.55036555008986	2.23946740673738	4.0157974819037	0.0450759010910887	0.0994387968793365
ENSMUSG00000026020	ENSMUST00000191088	1	Nop58	NOP58 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1933184]	-0.71692920449223	11.7678411276051	52.4991509079813	4.30434390525916e-13	5.10704587678046e-12	-0.644374602315506	11.7678411276051	42.4908521378687	7.10135785996262e-11	1.00564390339471e-09
ENSMUSG00000067336	ENSMUST00000087435	1	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase) [Source:MGI Symbol;Acc:MGI:1095407]	0.0368494581560913	11.7161788151878	0.0947704367802658	0.758197938860719	0.844794150151918	0.181168312450306	11.7161788151878	2.29342216712776	0.129923180110018	0.230916097442501
ENSMUSG00000041040	ENSMUST00000036540	1	Fam117b	family with sequence similarity 117, member B [Source:MGI Symbol;Acc:MGI:1920000]	0.408317605447698	9.3561730430625	15.0891595372758	0.000102550509758728	0.000420744614804502	0.100933845092585	9.3561730430625	0.91655173471923	0.338382006003566	0.467247324091044
ENSMUSG00000026018	ENSMUST00000185891	1	Ica1l	islet cell autoantigen 1-like [Source:MGI Symbol;Acc:MGI:1917625]	-1.15002847369098	3.36218131687618	7.04298573813712	0.00795762649360992	0.0226161316983435	-0.187441719752612	3.36218131687618	0.208146905395887	0.64822373374586	0.758853917638487
ENSMUSG00000026019	ENSMUST00000027173	1	Wdr12	WD repeat domain 12 [Source:MGI Symbol;Acc:MGI:1927241]	-0.338233121243372	10.3172197598348	13.8637401166016	0.000196554330013034	0.000770422775676089	-0.519578091009551	10.3172197598348	32.1492119930582	1.42774590216817e-08	1.39284544678184e-07
ENSMUSG00000026017	ENSMUST00000130075	1	Carf	calcium response factor [Source:MGI Symbol;Acc:MGI:2182269]	0.181676643630521	8.51977901753522	2.52725687231608	0.111894586167907	0.208142895456403	0.0813707566412895	8.51977901753522	0.499671409288341	0.479644537675923	0.608566335374942
ENSMUSG00000073664	ENSMUST00000160834	1	Nbeal1	neurobeachin like 1 [Source:MGI Symbol;Acc:MGI:2444343]	0.029232797837122	11.0090443722162	0.0483524680756773	0.825955308687803	0.904225387815325	-0.0373731209464254	11.0090443722162	0.0792562786055839	0.778307819951261	0.861651252989018
ENSMUSG00000049439	ENSMUST00000114202	1	Cyp20a1	cytochrome P450, family 20, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1925201]	-0.017488154530334	10.8248654921865	0.0411982408706502	0.839155746606863	0.907362987094613	0.0770209564173491	10.8248654921865	0.801029561898937	0.370785725618909	0.502391770205868
ENSMUSG00000026782	ENSMUST00000052332	1	Abi2	abl-interactor 2 [Source:MGI Symbol;Acc:MGI:106913]	0.0093083468585835	10.1740259657318	0.00981255249042512	0.921091958156561	0.962760403882691	0.389025059038874	10.1740259657318	17.5638338074795	2.77822201444418e-05	0.000150572773375432
ENSMUSG00000026014	ENSMUST00000140485	1	Raph1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:MGI Symbol;Acc:MGI:1924550]	0.290617995915251	10.9265223165557	6.04873749553423	0.0139162437148384	0.0368025963302052	0.0720322666313263	10.9265223165557	0.36436380710359	0.546092620655328	0.673411967605868
ENSMUSG00000082160	ENSMUST00000118530	1	Gm11578	predicted gene 11578 [Source:MGI Symbol;Acc:MGI:3650505]	1.02238486154121	1.69089713111436	0.940951460391773	0.332033270464911	0.468690050591948	1.1049712595491	1.69089713111436	1.10520431843132	0.293126804197479	0.419161781898024
ENSMUSG00000101188	ENSMUST00000122226	1	Eif4a-ps4	eukaryotic translation initiation factor 4A, pseudogene 4 [Source:MGI Symbol;Acc:MGI:1195958]	-0.538135953172402	7.73149855833575	16.4362649000637	5.03134019916563e-05	0.000216544936022913	-0.398934719677021	7.73149855833575	9.13661833289083	0.00250543748761323	0.00826982749670835
ENSMUSG00000026012	ENSMUST00000132833	1	Cd28	CD28 antigen [Source:MGI Symbol;Acc:MGI:88327]	-2.25197166216225	7.06690217353237	69.7298964871047	6.80074692608421e-17	1.19421116022039e-15	-2.57104571863937	7.06690217353237	90.4279247521882	1.91839400540459e-21	7.65613607611467e-20
ENSMUSG00000085965	ENSMUST00000130082	1	2310016D23Rik	RIKEN cDNA 2310016D23 gene [Source:MGI Symbol;Acc:MGI:1923693]	-3.50268854456391	2.82329125124977	15.1851179914635	9.74685502688942e-05	0.000403666920453251	-3.96404635423156	2.82329125124977	20.7409977286476	5.25781675722117e-06	3.39438464179426e-05
ENSMUSG00000083355	ENSMUST00000122024	1	Gm11581	predicted gene 11581 [Source:MGI Symbol;Acc:MGI:3652083]	1.65524051495515	3.21892119817023	15.5555964457874	8.01141438092037e-05	0.000338174126271542	1.80373213388938	3.21892119817023	8.93340644261334	0.00280001650289891	0.0089723156552746
ENSMUSG00000026011	ENSMUST00000124816	1	Ctla4	cytotoxic T-lymphocyte-associated protein 4 [Source:MGI Symbol;Acc:MGI:88556]	-1.89489142816401	4.05706152932058	18.5482410389406	1.65658025480465e-05	7.99163441603563e-05	-2.61266619127413	4.05706152932058	34.9715732185293	3.34554065529194e-09	3.76587781454657e-08
ENSMUSG00000080800	ENSMUST00000121041	1	Gm11582	predicted gene 11582 [Source:MGI Symbol;Acc:MGI:3652084]	0.147669885773294	2.72294955457295	0.062307017523036	0.802886074496193	0.883375906525886	0.446509650786395	2.72294955457295	0.565083995918243	0.452219045283046	0.583894590821345
ENSMUSG00000026009	ENSMUST00000027162	1	Icos	inducible T cell co-stimulator [Source:MGI Symbol;Acc:MGI:1858745]	-0.128744427270427	6.19768073560293	0.288862474213612	0.59095040727255	0.715552479837336	-1.54466021413855	6.19768073560293	37.6132443588962	8.62568082141876e-10	1.05185385572301e-08
ENSMUSG00000085248	ENSMUST00000128274	1	Gm11587	predicted gene 11587 [Source:MGI Symbol;Acc:MGI:3652110]	-1.64259036687714	1.3407802499699	1.44879923964018	0.22872072241322	0.350183913039637	0.719645690439475	1.3407802499699	0.291041075340009	0.58955415590387	0.716937048315233
ENSMUSG00000085447	ENSMUST00000141000	1	9530026F06Rik	RIKEN cDNA 9530026F06 gene [Source:MGI Symbol;Acc:MGI:1924591]	2.76875329588302	1.56426199270208	3.77466288462707	0.0520343853488346	0.111380039094881	2.07667113796799	1.56426199270208	3.42972469490923	0.0640327746346664	0.134499464424012
ENSMUSG00000086408	ENSMUST00000141758	1	Gm11588	predicted gene 11588 [Source:MGI Symbol;Acc:MGI:3650951]	1.66116753238305	2.43593680942087	5.36449925428154	0.0205506877207081	0.0512599540306298	5.6962702583077	2.43593680942087	32.4112692555163	1.24760867936807e-08	1.24477320509678e-07
ENSMUSG00000100965	ENSMUST00000187655	1	Gm28449	predicted gene 28449 [Source:MGI Symbol;Acc:MGI:5579155]	3.25002614400102	2.12075852852784	11.9760015727195	0.000538900933727553	0.00197147924921996	3.12646904245133	2.12075852852784	10.7010642225673	0.00107073924945323	0.00398351297042347
ENSMUSG00000052062	ENSMUST00000138768	1	Pard3b	par-3 family cell polarity regulator beta [Source:MGI Symbol;Acc:MGI:1919301]	0.0298852447091154	8.55301875767668	0.0469142647040357	0.828522416168316	0.904779454472365	0.585470419983579	8.55301875767668	17.4138776338325	3.0062306550237e-05	0.000159004247898241
ENSMUSG00000085842	ENSMUST00000138535	1	Pard3bos1	par-3 family cell polarity regulator beta, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1921911]	0	1.25847039970528	0	1	1	-0.0390788892491095	1.25847039970528	0.000698788125666816	0.978910696244726	0.997873522690238
ENSMUSG00000085019	ENSMUST00000127498	1	Pard3bos2	par-3 family cell polarity regulator beta, opposite strand 2 [Source:MGI Symbol;Acc:MGI:3650411]	2.25695102663691	1.29919006939545	2.45301335256818	0.117299493139163	0.213670031070924	-1.60312665834098	1.29919006939545	1.3912432228956	0.238195261231637	0.36464685374981
ENSMUSG00000085400	ENSMUST00000147177	1	Pard3bos3	par-3 family cell polarity regulator beta, opposite strand 3 [Source:MGI Symbol;Acc:MGI:3651159]	-0.351915148033035	3.96130282068857	0.793859743355508	0.372935569692556	0.506961043501052	-0.321274752350456	3.96130282068857	1.00341866727298	0.316484702044329	0.446742071374472
ENSMUSG00000084333	ENSMUST00000118720	1	Gm11599	predicted gene 11599 [Source:MGI Symbol;Acc:MGI:3651840]	-2.37502396712486	1.49368301241051	2.80698282909761	0.0938547427241522	0.181507630202215	1.83931236392635	1.49368301241051	2.35134366192192	0.12517507241105	0.225369515452179
ENSMUSG00000025969	ENSMUST00000126344	1	Nrp2	neuropilin 2 [Source:MGI Symbol;Acc:MGI:1100492]	-0.586535465039616	13.0140320325233	40.6886588389464	1.78520271392161e-10	1.5366744929639e-09	-0.344129217824364	13.0140320325233	13.899770325618	0.000192822029359975	0.000891040746200308
ENSMUSG00000100811	ENSMUST00000189205	1	Gm29083	predicted gene 29083 [Source:MGI Symbol;Acc:MGI:5579789]	0.66860611724723	2.07961903661913	0.678179194274904	0.410214417953477	0.550715992298399	-0.0656078072090488	2.07961903661913	0.00656632030588611	0.935415840012116	0.987133542705094
